"participant_id","fsm_type","test_condition","phase","trial_order","sender","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id","trial_type","option_1","option_2","correctResponse","response","response_correct","option_1_p","option_2_p","duration","explanation_1_decrease","explanation_2_decrease","response_time_lessThan1000ms","response_time_tooQuick"
13,"hard","explanation","learning",21,"learning_control_trial_seq",1,"b",1,1,"b",1,"b",1,533,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",22,"learning_control_trial_seq",1,"b",3,1,"b",1,"b",3,703,0,"1b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",23,"learning_control_trial_seq",3,"a",2,1,"b",3,"a",2,1051,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",24,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,464,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",25,"learning_control_trial_seq",0,"a",3,2,"b",0,"a",3,794,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",26,"learning_control_trial_seq",3,"b",2,0,"a",3,"b",2,853,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",27,"learning_control_trial_seq",2,"b",0,3,"b",2,"b",0,1218,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",28,"learning_control_trial_seq",0,"a",3,2,"b",0,"a",3,1225,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",29,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,383,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",30,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,487,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",31,"learning_control_trial_seq",3,"b",3,0,"b",3,"b",3,564,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",32,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,605,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",33,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,416,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",34,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,1012,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",35,"learning_control_trial_seq",1,"a",1,2,"b",1,"a",1,79.4,1,"1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
13,"hard","explanation","learning",36,"learning_control_trial_seq",1,"a",1,1,"a",1,"a",1,1176,0,"1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",37,"learning_control_trial_seq",1,"a",1,1,"a",1,"a",1,448,0,"1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",38,"learning_control_trial_seq",1,"a",0,1,"a",1,"a",0,305,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",39,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,1386,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",40,"learning_control_trial_seq",3,"b",2,0,"a",3,"b",2,437,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",41,"learning_control_trial_seq",2,"b",0,3,"b",2,"b",0,1947,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",42,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,409,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",43,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,1016,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
13,"hard","explanation","learning",44,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,883,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","learning",45,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,600,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
13,"hard","explanation","test",46,NA,NA,NA,NA,2,"a",NA,"b",1,7208,0,"hard_e_hid_2ab1","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0.24,0.6,0,0
13,"hard","explanation","test",47,NA,NA,NA,NA,1,"a",NA,"a",0,2510,0,"hard_e_hid_1aa0","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,-0.16,0.24,0,0
13,"hard","explanation","test",48,NA,NA,NA,NA,0,"b",3,"b",3,1714,0,"hard_e_vis_0b3b3","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.4,0,0
13,"hard","explanation","test",49,NA,NA,NA,NA,1,"b",NA,"a",2,1140,0,"hard_e_hid_1ba2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.24,0,0,0
13,"hard","explanation","test",50,NA,NA,NA,NA,3,"b",2,"a",2,2990,0,"hard_e_vis_3b2a2","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.6,0,0
13,"hard","explanation","test",51,NA,NA,NA,NA,0,"a",NA,"a",0,2898,0,"hard_e_hid_0aa0","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.4,0,0
13,"hard","explanation","test",52,NA,NA,NA,NA,2,"b",NA,"b",3,8305,0,"hard_e_hid_2bb3","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.64,0.24,0,0
13,"hard","explanation","test",53,NA,NA,NA,NA,2,"b",1,"a",1,1124,0,"hard_e_vis_2b1a1","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.36,0,0,0
13,"hard","explanation","test",54,NA,NA,NA,NA,2,"b",NA,"a",1,7031,0,"hard_e_hid_2ba1","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.36,0,0,0
13,"hard","explanation","test",55,NA,NA,NA,NA,3,"a",2,"b",1,4321,0,"hard_e_vis_3a2b1","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.36,0,0
13,"hard","explanation","test",56,NA,NA,NA,NA,1,"b",NA,"b",2,504,0,"hard_e_hid_1bb2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.24,0,1,1
13,"hard","explanation","test",57,NA,NA,NA,NA,1,"b",3,"a",2,3839,0,"hard_e_vis_1b3a2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.24,0,0,0
13,"hard","explanation","test",58,NA,NA,NA,NA,1,"a",0,"a",3,3277,0,"hard_e_vis_1a0a3","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
13,"hard","explanation","test",59,NA,NA,NA,NA,3,"a",0,"b",3,522,0,"hard_e_vis_3a0b3","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,1,1
13,"hard","explanation","test",60,NA,NA,NA,NA,3,"a",NA,"a",3,1100,0,"hard_e_hid_3aa3","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.4,0,0,0
13,"hard","explanation","test",61,NA,NA,NA,NA,3,"b",2,"b",0,2263,0,"hard_e_vis_3b2b0","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.24,0,0
13,"hard","explanation","test",62,NA,NA,NA,NA,0,"a",3,"a",0,2005,0,"hard_e_vis_0a3a0","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.4,0,0
13,"hard","explanation","test",63,NA,NA,NA,NA,2,"b",1,"b",1,924,0,"hard_e_vis_2b1b1","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.36,0,1,1
13,"hard","explanation","test",64,NA,NA,NA,NA,3,"b",NA,"a",2,334,0,"hard_e_hid_3ba2","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0.24,0.6,1,1
13,"hard","explanation","test",65,NA,NA,NA,NA,3,"b",NA,"b",3,913,0,"hard_e_hid_3bb3","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,-0.24,0.16,1,1
14,"hard","explanation","learning",2,"trial_1_seq",0,"a",3,NA,NA,0,"a",3,9142,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",3,"trial_2_seq",3,"a",2,0,"a",3,"a",2,9790,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",4,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,4104,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",5,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,4890,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",6,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,2876,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",7,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1013,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",8,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,774,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",9,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,787,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",10,"learning_control_trial_seq",1,"a",0,2,"b",1,"a",0,3386,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",11,"learning_control_trial_seq",0,"b",3,1,"a",0,"b",3,2967,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",12,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,2164,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",13,"learning_control_trial_seq",2,"b",0,3,"a",2,"b",0,1312,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",14,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,19099,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",15,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,3621,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",16,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,2480,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",17,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1216,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",18,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,1019,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",19,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,3039,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",20,"learning_control_trial_seq",1,"a",1,1,"b",1,"a",1,2319,0,"1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",21,"learning_control_trial_seq",1,"a",1,1,"a",1,"a",1,1205,0,"1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",22,"learning_control_trial_seq",1,"b",1,1,"a",1,"b",1,904,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",23,"learning_control_trial_seq",1,"b",1,1,"b",1,"b",1,1920,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",24,"learning_control_trial_seq",1,"b",3,1,"b",1,"b",3,1606,0,"1b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",25,"learning_control_trial_seq",3,"b",2,1,"b",3,"b",2,2396,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",26,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,1448,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",27,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,943,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",28,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,797,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",29,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,784,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",30,"learning_control_trial_seq",2,"b",0,2,"a",2,"b",0,666,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",31,"learning_control_trial_seq",0,"a",3,2,"b",0,"a",3,2309,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",32,"learning_control_trial_seq",3,"b",3,0,"a",3,"b",3,3615,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",33,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,968,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",34,"learning_control_trial_seq",3,"a",0,3,"b",3,"a",0,1453,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",35,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,1182,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",36,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,1080,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",37,"learning_control_trial_seq",2,"b",1,3,"a",2,"b",1,1057,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",38,"learning_control_trial_seq",1,"a",1,2,"b",1,"a",1,3252,0,"1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",39,"learning_control_trial_seq",1,"b",3,1,"a",1,"b",3,619,0,"1b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","learning",40,"learning_control_trial_seq",3,"a",0,1,"b",3,"a",0,1212,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",41,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,3811,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",42,"learning_control_trial_seq",3,"b",2,0,"a",3,"b",2,2190,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",43,"learning_control_trial_seq",2,"a",2,3,"b",2,"a",2,3364,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",44,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,2529,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
14,"hard","explanation","learning",45,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,807,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
14,"hard","explanation","test",46,NA,NA,NA,NA,2,"b",NA,"a",1,14626,0,"hard_e_hid_2ba1","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.36,0,0,0
14,"hard","explanation","test",47,NA,NA,NA,NA,2,"b",1,"a",1,4425,0,"hard_e_vis_2b1a1","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.36,0,0,0
14,"hard","explanation","test",48,NA,NA,NA,NA,1,"a",NA,"a",0,7266,0,"hard_e_hid_1aa0","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,-0.16,0.24,0,0
14,"hard","explanation","test",49,NA,NA,NA,NA,3,"a",0,"b",3,10771,0,"hard_e_vis_3a0b3","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
14,"hard","explanation","test",50,NA,NA,NA,NA,2,"a",NA,"b",1,16132,0,"hard_e_hid_2ab1","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0.24,0.6,0,0
14,"hard","explanation","test",51,NA,NA,NA,NA,1,"b",NA,"b",2,8447,0,"hard_e_hid_1bb2","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.24,0,0,0
14,"hard","explanation","test",52,NA,NA,NA,NA,3,"b",2,"a",2,1422,0,"hard_e_vis_3b2a2","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,0,0
14,"hard","explanation","test",53,NA,NA,NA,NA,1,"b",3,"a",2,1599,0,"hard_e_vis_1b3a2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.24,0,0,0
14,"hard","explanation","test",54,NA,NA,NA,NA,0,"b",3,"b",3,3333,0,"hard_e_vis_0b3b3","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.4,0,0
14,"hard","explanation","test",55,NA,NA,NA,NA,3,"b",NA,"a",2,5105,0,"hard_e_hid_3ba2","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0.24,0.6,0,0
14,"hard","explanation","test",56,NA,NA,NA,NA,1,"b",NA,"a",2,2208,0,"hard_e_hid_1ba2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.24,0,0,0
14,"hard","explanation","test",57,NA,NA,NA,NA,3,"a",NA,"a",3,5786,0,"hard_e_hid_3aa3","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.4,0,0,0
14,"hard","explanation","test",58,NA,NA,NA,NA,3,"a",2,"b",1,13636,0,"hard_e_vis_3a2b1","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.36,0,0
14,"hard","explanation","test",59,NA,NA,NA,NA,0,"a",3,"a",0,11072,0,"hard_e_vis_0a3a0","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.4,0,0
14,"hard","explanation","test",60,NA,NA,NA,NA,3,"b",NA,"b",3,8346,0,"hard_e_hid_3bb3","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,-0.24,0.16,0,0
14,"hard","explanation","test",61,NA,NA,NA,NA,2,"b",NA,"b",3,1936,0,"hard_e_hid_2bb3","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.64,0.24,0,0
14,"hard","explanation","test",62,NA,NA,NA,NA,1,"a",0,"a",3,8490,0,"hard_e_vis_1a0a3","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
14,"hard","explanation","test",63,NA,NA,NA,NA,2,"b",1,"b",1,1395,0,"hard_e_vis_2b1b1","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.36,0,0,0
14,"hard","explanation","test",64,NA,NA,NA,NA,3,"b",2,"b",0,4564,0,"hard_e_vis_3b2b0","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.24,0,0
14,"hard","explanation","test",65,NA,NA,NA,NA,0,"a",NA,"a",0,5141,0,"hard_e_hid_0aa0","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.4,0,0
15,"hard","explanation","learning",2,"trial_1_seq",3,"b",3,NA,NA,3,"b",3,4405,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",3,"trial_2_seq",3,"a",0,3,"b",3,"a",0,4038,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",4,"learning_control_trial_seq",0,"b",3,3,"a",0,"b",3,3392,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",5,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,1900,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",6,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,2103,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",7,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1490,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",8,"learning_control_trial_seq",2,"b",0,2,"a",2,"b",0,1252,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",9,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,1046,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",10,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,2194,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",11,"learning_control_trial_seq",2,"b",1,3,"a",2,"b",1,4929,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",12,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,1684,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",13,"learning_control_trial_seq",1,"b",1,1,"b",1,"b",1,3544,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",14,"learning_control_trial_seq",1,"a",0,1,"b",1,"a",0,1229,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",15,"learning_control_trial_seq",0,"a",3,1,"a",0,"a",3,1357,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",16,"learning_control_trial_seq",3,"a",0,0,"a",3,"a",0,974,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",17,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,1121,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",18,"learning_control_trial_seq",3,"a",2,0,"a",3,"a",2,3010,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",19,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,730,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",20,"learning_control_trial_seq",2,"a",2,2,"a",2,"a",2,1019,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",21,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,1438,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",22,"learning_control_trial_seq",1,"b",1,2,"b",1,"b",1,840,0,"1b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",23,"learning_control_trial_seq",1,"b",3,1,"b",1,"b",3,5308,0,"1b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",24,"learning_control_trial_seq",3,"b",2,1,"b",3,"b",2,1676,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",25,"learning_control_trial_seq",2,"b",0,3,"b",2,"b",0,1165,0,"2b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",26,"learning_control_trial_seq",0,"b",3,2,"b",0,"b",3,1644,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",27,"learning_control_trial_seq",3,"a",2,0,"b",3,"a",2,1217,0,"3a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",28,"learning_control_trial_seq",2,"a",2,3,"a",2,"a",2,1101,0,"2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",29,"learning_control_trial_seq",2,"b",1,2,"a",2,"b",1,2282,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",30,"learning_control_trial_seq",1,"b",3,2,"b",1,"b",3,824,0,"1b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",31,"learning_control_trial_seq",3,"a",0,1,"b",3,"a",0,858,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",32,"learning_control_trial_seq",0,"a",3,3,"a",0,"a",3,733,0,"0a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",33,"learning_control_trial_seq",3,"b",3,0,"a",3,"b",3,4567,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",34,"learning_control_trial_seq",3,"b",2,3,"b",3,"b",2,329,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",35,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,1731,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",36,"learning_control_trial_seq",1,"a",0,2,"b",1,"a",0,173,1,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
15,"hard","explanation","learning",37,"learning_control_trial_seq",0,"b",3,1,"a",0,"b",3,2628,0,"0b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
15,"hard","explanation","learning",38,"learning_control_trial_seq",3,"b",2,0,"b",3,"b",2,382,0,"3b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
15,"hard","explanation","learning",39,"learning_control_trial_seq",2,"b",1,3,"b",2,"b",1,1152,0,"2b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
